LABEL_1,LABEL_2,LABEL_3,LABEL_4,LABEL_5,LABEL_6,LABEL_7,LABEL_8,LABEL_9,LABEL_10,LABEL_11,LABEL_12,LABEL_13,LABEL_14,LABEL_15,LABEL_16,LABEL_17,LABEL_18,LABEL_19,LABEL_20,LABEL_21,LABEL_22,LABEL_23,LABEL_24,LABEL_25,LABEL_26,LABEL_27,LABEL_28,LABEL_29,LABEL_30,LABEL_31,LABEL_32
48327.890625,50091.328125,18269.296875,18638.4375,9309.7265625,8706.4453125,12202.734375,13798.4765625,23295.9375,21721.2890625,54187.734375,54800.5078125,16878.1640625,15960.5859375,9607.1484375,9192.65625,46088.7890625,46745.859375,38229.2578125,37312.734375,15558.75,17651.25,22752.7734375,23282.2265625,36872.9296875,38387.4609375,39919.921875,34856.3671875,41530.4296875,47411.3671875,27861.6796875,28868.90625
59007.1680252036,59548.2279068225,19443.3507166538,20518.0875965165,10060.7606447605,9956.34557988672,16296.1330036896,16667.3865676854,22638.0298227424,21753.1385153775,57019.0630021012,56524.4098159819,17718.9200997984,17468.9567626762,11170.3025462479,11898.0439074896,44270.9328088713,43562.1760048794,37721.2605576958,38211.6949533152,17299.1504450532,16846.6851639333,27301.9027204394,26323.1433244505,36478.82675546,38128.3738409412,38081.9671454417,35940.9309667161,39298.0335070529,43446.1592661307,26988.6575258179,27712.1800965597
61577.9296875,56479.5703125,19873.4765625,20479.921875,9497.4609375,9899.296875,15768.6328125,17352.7734375,26596.0546875,26615.0390625,59472.7734375,60513.75,18002.4609375,18532.96875,10879.1015625,13046.484375,46961.015625,46274.4140625,38390.625,40454.6484375,16746.328125,19491.6796875,24676.5234375,25499.1796875,37869.609375,38920.078125,43071.328125,41141.25,49944.7265625,53076.09375,31888.4765625,31190.2734375
50550.1171875,54055.8984375,16972.03125,17734.5703125,8545.078125,7869.0234375,13713.046875,15722.2265625,21392.2265625,21242.4609375,49739.0625,48462.890625,15550.3125,15059.8828125,9888.75,10333.828125,38669.0625,38641.640625,31082.6953125,33996.796875,15886.7578125,16517.4609375,22135.78125,22389.9609375,32165.859375,34054.8046875,34653.8671875,34553.671875,43424.6484375,43847.578125,29297.109375,27135
56963.671875,61488.28125,19170,19589.765625,10045.8984375,9610.3125,15323.5546875,16279.1015625,23855.9765625,21961.7578125,54701.3671875,53838.6328125,16910.859375,16707.3046875,11465.5078125,11263.0078125,46470.5859375,44673.3984375,37804.21875,38682.7734375,18826.171875,20347.03125,25182.7734375,24770.390625,39413.671875,41566.2890625,38157.5390625,37711.40625,43984.6875,45073.125,29331.9140625,28695.9375
55314.140625,52352.578125,21410.15625,22276.0546875,11376.9140625,11146.9921875,12771.2109375,14546.25,25583.5546875,23804.296875,57591.2109375,57809.53125,18749.1796875,18025.6640625,10032.1875,10955.0390625,51935.9765625,51735.5859375,41007.3046875,43845.46875,20328.046875,23406.6796875,30219.9609375,28171.7578125,41694.9609375,41228.7890625,47252.109375,43499.53125,49905.703125,55753.9453125,34065.3515625,32849.296875
38810.390625,45503.4375,16461.5625,16822.265625,8219.1796875,7753.0078125,12086.71875,14165.5078125,19700.5078125,16415.15625,45229.21875,46309.21875,14962.8515625,14186.6015625,8041.9921875,9017.578125,34941.796875,37844.296875,29500.6640625,30636.5625,14567.34375,16488.984375,21192.890625,21015.703125,31775.625,32414.765625,30376.0546875,28695.9375,34735.078125,36930.9375,22912.03125,22376.25
54277.3828125,62727.5390625,19629.84375,20006.3671875,10274.765625,9617.6953125,18647.9296875,19766.953125,28732.8515625,22706.3671875,61497.7734375,63494.296875,19361.953125,17727.1875,12109.921875,12443.203125,47838.515625,45477.0703125,40915.546875,40592.8125,20379.7265625,19722.65625,26329.21875,25935.8203125,44060.625,46237.5,45029.8828125,44857.96875,51124.921875,54405,34533.6328125,32169.0234375
44929.6875,43846.5234375,17581.640625,17420.2734375,8290.8984375,7709.765625,14332.1484375,16144.1015625,21993.3984375,21267.7734375,51898.0078125,54592.734375,16274.8828125,15141.09375,8571.4453125,9331.875,36614.53125,37264.21875,31186.0546875,34145.5078125,15786.5625,15618.8671875,22437.421875,22514.4140625,31531.9921875,32714.296875,33596.015625,30715.6640625,36901.40625,40173.046875,21639.0234375,24587.9296875
41707.6171875,42832.96875,18403.2421875,18425.390625,9651.4453125,9318.1640625,12401.015625,15022.96875,22534.453125,19998.984375,49186.40625,50189.4140625,15630.46875,15166.40625,11290.4296875,9961.5234375,43625.0390625,40166.71875,33102.421875,37855.8984375,15676.875,18212.34375,28230.8203125,22454.296875,34969.21875,36927.7734375,37363.359375,34952.34375,40504.21875,45967.5,27524.1796875,25405.3125
43136.71875,44064.84375,16703.0859375,17821.0546875,9029.1796875,8645.2734375,13987.265625,16112.4609375,22088.3203125,19669.921875,51119.6484375,48992.34375,16931.953125,16409.8828125,8272.96875,9066.09375,38382.1875,38381.1328125,33585.46875,36330.8203125,15222.3046875,15728.5546875,21697.03125,21668.5546875,35460.703125,35738.0859375,33495.8203125,29886.6796875,36973.125,42058.828125,24584.765625,26125.6640625
50274.84375,65471.8359375,20315.390625,19398.8671875,10016.3671875,9815.9765625,13749.9609375,13479.9609375,24287.34375,22640.9765625,52690.078125,52912.6171875,17313.75,15718.0078125,10137.65625,10200.9375,44319.0234375,44226.2109375,33725.7421875,34893.28125,16029.140625,18042.5390625,24269.4140625,25199.6484375,38296.7578125,41550.46875,43285.4296875,35634.7265625,41459.765625,44814.7265625,30834.84375,27531.5625
47619.140625,49469.0625,16552.265625,16616.6015625,8609.4140625,8336.25,12339.84375,13844.8828125,20474.6484375,18903.1640625,48433.359375,48465,15527.109375,15054.609375,8384.765625,8781.328125,38928.515625,35638.9453125,31588.9453125,33196.2890625,16015.4296875,17555.2734375,20749.921875,20760.46875,34773.046875,35715.9375,35111.6015625,33547.5,38443.359375,40102.3828125,24989.765625,24948.6328125
55464.9609375,65408.5546875,21670.6640625,21525.1171875,10299.0234375,10811.6015625,15120,14974.453125,25308.28125,22848.75,56431.0546875,54008.4375,17777.8125,17185.078125,10591.171875,13390.3125,48524.0625,52401.09375,44139.7265625,43382.4609375,19645.6640625,21213.984375,24269.4140625,24101.71875,44140.78125,46892.4609375,46630.8984375,42012.421875,46336.640625,49967.9296875,36517.5,34765.6640625
57077.578125,62473.359375,20236.2890625,20000.0390625,9452.109375,9653.5546875,17938.125,17989.8046875,23436.2109375,20711.953125,56168.4375,55771.875,21154.921875,19560.234375,10437.1875,11529.84375,47433.515625,50658.75,43569.140625,42994.3359375,18522.421875,19449.4921875,26087.6953125,25839.84375,41395.4296875,41185.546875,40864.921875,41110.6640625,45567.7734375,46573.9453125,30675.5859375,31359.0234375
54153.984375,52645.78125,19300.78125,18642.65625,10687.1484375,10015.3125,14272.03125,18064.6875,24275.7421875,23389.8046875,51559.453125,52593.046875,16317.0703125,17675.5078125,9701.015625,10715.625,40113.984375,39990.5859375,37296.9140625,37629.140625,15446.953125,17882.2265625,24136.5234375,26232.1875,35609.4140625,36472.1484375,40360.78125,35152.734375,43988.90625,44402.34375,29076.6796875,28778.203125
52269.2578125,52130.0390625,20710.8984375,20127.65625,8921.6015625,8973.28125,13517.9296875,13386.09375,22645.1953125,22704.2578125,49497.5390625,52177.5,16625.0390625,15569.296875,10428.75,11690.15625,44919.140625,42972.1875,35208.6328125,36450,16983.6328125,17031.09375,23805.3515625,23384.53125,35185.4296875,37897.03125,38408.5546875,38172.3046875,43372.96875,45073.125,27332.2265625,28163.3203125
56078.7890625,53204.765625,20155.078125,18762.890625,9867.65625,10030.078125,14066.3671875,16118.7890625,25442.2265625,24108.046875,60105.5859375,60291.2109375,17693.4375,17907.5390625,10768.359375,11867.34375,44100.703125,47329.1015625,37334.8828125,39583.4765625,18103.7109375,19675.1953125,25316.71875,25133.203125,41817.3046875,40817.4609375,43441.5234375,41514.609375,45731.25,48589.453125,30608.0859375,33178.359375
59925.234375,67228.9453125,19024.453125,20333.3203125,10125,9476.3671875,17753.5546875,17432.9296875,25415.859375,23116.640625,57522.65625,58101.6796875,17950.78125,17387.578125,10580.625,10855.8984375,43974.140625,44197.734375,39026.6015625,39819.7265625,17237.8125,19465.3125,25595.15625,25625.7421875,40598.0859375,39754.3359375,39539.1796875,39731.1328125,44080.6640625,46029.7265625,31678.59375,30035.390625
43027.03125,44214.609375,17408.671875,17529.9609375,7995.5859375,8163.28125,13716.2109375,16536.4453125,20193.046875,18676.40625,46956.796875,51206.1328125,16027.03125,15468.046875,8473.359375,9176.8359375,35363.671875,32137.3828125,29634.609375,32852.4609375,13284.84375,16341.328125,21642.1875,22128.3984375,33342.890625,32661.5625,30123.984375,28853.0859375,38630.0390625,42182.2265625,26481.09375,25580.390625
49190.625,52678.4765625,19074.0234375,18123.75,8358.3984375,8236.0546875,12214.3359375,15060.9375,22399.453125,18267.1875,49535.5078125,51700.78125,17223.046875,16012.265625,10048.0078125,11659.5703125,39414.7265625,38072.109375,32780.7421875,33295.4296875,15405.8203125,16820.15625,22397.34375,22454.296875,32711.1328125,33720.46875,40753.125,36349.8046875,41834.1796875,41702.34375,26721.5625,26264.8828125
54035.859375,55068.3984375,22569.2578125,20586.4453125,10057.5,10036.40625,14922.7734375,15730.6640625,25059.375,24808.359375,56702.109375,57524.765625,18975.9375,18283.0078125,10596.4453125,11628.984375,44648.0859375,46970.5078125,41193.984375,41171.8359375,17540.5078125,19929.375,25703.7890625,24291.5625,39920.9765625,39052.96875,47234.1796875,41615.859375,44245.1953125,51023.671875,30539.53125,30345.46875
56600.859375,56026.0546875,21796.171875,23305.4296875,9886.640625,9519.609375,13044.375,16196.8359375,24098.5546875,22130.5078125,52377.890625,55293.046875,17509.921875,16901.3671875,9340.3125,10723.0078125,43141.9921875,42082.03125,39340.8984375,39075.1171875,18841.9921875,20625.46875,24439.21875,24718.7109375,41655.9375,42792.890625,38407.5,37561.640625,40160.390625,44730.3515625,31729.21875,29769.609375
61765.6640625,69151.640625,21278.3203125,21582.0703125,11275.6640625,11624.765625,16092.421875,17641.7578125,28053.6328125,25337.8125,64930.78125,63481.640625,19110.9375,18428.5546875,12431.6015625,14082.1875,52603.59375,51488.7890625,42869.8828125,44696.6015625,21321.5625,21027.3046875,28714.921875,29767.5,46467.421875,49251.796875,47979.84375,43812.7734375,50739.9609375,55788.75,33816.4453125,32193.28125
53838.6328125,52640.5078125,19809.140625,18373.7109375,9388.828125,8921.6015625,13616.015625,16479.4921875,23196.796875,19966.2890625,51325.3125,54188.7890625,16948.828125,15632.578125,9793.828125,9986.8359375,44962.3828125,47895.46875,34665.46875,38124.84375,18403.2421875,18534.0234375,22421.6015625,21800.390625,37837.96875,41349.0234375,41383.828125,37801.0546875,43654.5703125,47825.859375,31060.546875,32875.6640625
56233.828125,58200.8203125,20906.015625,20878.59375,10772.578125,10341.2109375,16186.2890625,17375.9765625,26721.5625,25143.75,58484.53125,57232.6171875,17670.234375,17352.7734375,12746.953125,11661.6796875,49247.578125,48241.40625,42190.6640625,39391.5234375,18746.015625,18810.3515625,25246.0546875,25638.3984375,43435.1953125,43896.09375,41656.9921875,40532.6953125,45084.7265625,46879.8046875,32231.25,33001.171875
46689.9609375,46341.9140625,15726.4453125,15418.4765625,8247.65625,7814.1796875,14014.6875,14250.9375,19653.046875,18416.953125,44896.9921875,48337.3828125,15186.4453125,15276.09375,9023.90625,9178.9453125,37751.484375,34359.609375,32324.0625,31757.6953125,14988.1640625,15736.9921875,20903.90625,20992.5,34164.4921875,32332.5,34462.96875,30714.609375,37610.15625,41114.8828125,23693.5546875,21962.8125
55545.1171875,55596.796875,18193.359375,19655.15625,9802.265625,9307.6171875,14606.3671875,17542.6171875,24971.8359375,23613.3984375,55382.6953125,59228.0859375,17594.296875,16635.5859375,10228.359375,10655.5078125,44987.6953125,46496.953125,37668.1640625,39492.7734375,16096.640625,18351.5625,23538.515625,24109.1015625,36580.78125,38521.40625,43783.2421875,39997.96875,47271.09375,48807.7734375,28197.0703125,31811.484375
63906.6796875,61547.34375,19832.34375,19755.3515625,10667.109375,10025.859375,13517.9296875,15565.078125,26599.21875,24412.8515625,56619.84375,59931.5625,19433.671875,18637.3828125,10690.3125,12515.9765625,46886.1328125,47286.9140625,39524.4140625,43993.125,18474.9609375,18587.8125,27377.578125,28587.3046875,39201.6796875,40610.7421875,41370.1171875,38655.3515625,47244.7265625,52351.5234375,33111.9140625,32720.625
52545.5859375,61075.8984375,17670.234375,18329.4140625,9703.125,9289.6875,18525.5859375,18362.109375,24318.984375,22419.4921875,58863.1640625,56037.65625,17719.8046875,17039.53125,9675.703125,10044.84375,41503.0078125,41747.6953125,33732.0703125,37522.6171875,16201.0546875,18791.3671875,25405.3125,25489.6875,34509.375,35008.2421875,40254.2578125,37501.5234375,45402.1875,48700.1953125,26706.796875,25775.5078125
47764.6875,59130,17961.328125,18429.609375,8975.390625,8687.4609375,14820.46875,16233.75,24419.1796875,21479.765625,53319.7265625,54807.890625,16888.7109375,15438.515625,11248.2421875,11451.796875,41201.3671875,40733.0859375,35102.109375,35093.671875,14991.328125,16843.359375,23996.25,24168.1640625,32807.109375,35045.15625,41592.65625,36381.4453125,45396.9140625,46427.34375,28158.046875,26871.328125
40853.3203125,44810.5078125,14184.4921875,15639.9609375,8184.375,7848.984375,13019.0625,14853.1640625,20661.328125,19857.65625,49338.28125,49301.3671875,15317.2265625,14658.046875,8711.71875,9024.9609375,34751.953125,34064.296875,29907.7734375,31323.1640625,15094.6875,16194.7265625,21563.0859375,20528.4375,30983.5546875,30476.25,32368.359375,28838.3203125,36722.109375,38777.6953125,22430.0390625,22419.4921875
60685.6640625,65020.4296875,20994.609375,21605.2734375,11477.109375,11213.4375,14449.21875,15194.8828125,26293.359375,26566.5234375,60891.328125,63108.28125,19537.03125,17320.078125,10533.1640625,11472.890625,53374.5703125,51101.71875,43732.6171875,45465.46875,17994.0234375,20499.9609375,27257.34375,26919.84375,40368.1640625,43821.2109375,41887.96875,38030.9765625,48499.8046875,52916.8359375,31304.1796875,33212.109375
44016.328125,43318.125,16938.28125,17547.890625,8358.3984375,8238.1640625,12406.2890625,13802.6953125,21195,20289.0234375,45588.8671875,47292.1875,13696.171875,13598.0859375,8667.421875,9828.6328125,38287.265625,38056.2890625,32148.984375,34020,14650.6640625,16246.40625,19950.46875,20642.34375,34341.6796875,35712.7734375,34717.1484375,30847.5,36051.328125,41827.8515625,24052.1484375,24621.6796875
40839.609375,41330.0390625,14646.4453125,15345.703125,8016.6796875,7266.796875,11510.859375,13698.28125,18525.5859375,16314.9609375,42553.4765625,42979.5703125,14247.7734375,13644.4921875,7344.84375,7096.9921875,31153.359375,31497.1875,26731.0546875,28865.7421875,13310.15625,14393.3203125,19249.1015625,18650.0390625,29471.1328125,27506.25,31976.015625,27573.75,32880.9375,35085.234375,20741.484375,19878.75
52751.25,56970,19730.0390625,20233.125,10140.8203125,9250.6640625,12623.5546875,14677.03125,22149.4921875,19254.375,48547.265625,47140.3125,15688.4765625,14500.8984375,10022.6953125,10892.8125,41971.2890625,43104.0234375,33228.984375,35694.84375,16447.8515625,15750.703125,23545.8984375,24076.40625,33996.796875,36234.84375,37431.9140625,33754.21875,41051.6015625,42222.3046875,25885.1953125,27505.1953125
38898.984375,41172.890625,16222.1484375,16556.484375,7994.53125,7640.15625,11316.796875,13930.3125,20198.3203125,18755.5078125,46107.7734375,46284.9609375,14315.2734375,13649.765625,8730.703125,8691.6796875,35002.96875,31856.8359375,29623.0078125,31249.3359375,14520.9375,15190.6640625,20989.3359375,20774.1796875,29307.65625,32905.1953125,32405.2734375,29596.640625,34942.8515625,39153.1640625,22086.2109375,21203.4375
50521.640625,52821.9140625,16397.2265625,16499.53125,10476.2109375,10351.7578125,14826.796875,17145,25181.71875,22052.4609375,52532.9296875,51756.6796875,19629.84375,17695.546875,9691.5234375,10728.28125,41666.484375,41632.734375,39063.515625,38885.2734375,17976.09375,18690.1171875,23562.7734375,23693.5546875,38315.7421875,37724.0625,37069.1015625,34906.9921875,41175,45914.765625,28763.4375,27579.0234375
36529.1015625,38832.5390625,15894.140625,15627.3046875,8261.3671875,8193.8671875,12127.8515625,15466.9921875,19186.875,17229.375,44350.6640625,45757.6171875,15046.171875,15092.578125,9246.4453125,9917.2265625,35597.8125,35846.71875,30556.40625,30785.2734375,14285.7421875,15362.578125,20315.390625,18901.0546875,32621.484375,34060.078125,34064.296875,31031.015625,36052.3828125,38731.2890625,24785.15625,24309.4921875
46596.09375,45775.546875,17580.5859375,17416.0546875,8591.484375,8233.9453125,10145.0390625,12833.4375,21899.53125,19948.359375,48237.1875,49087.265625,14370.1171875,14318.4375,9490.078125,11222.9296875,39365.15625,39453.75,33774.2578125,36282.3046875,15075.703125,16734.7265625,22789.6875,23884.453125,35380.546875,33268.0078125,31981.2890625,31321.0546875,37959.2578125,41080.078125,23599.6875,23399.296875
41966.015625,43182.0703125,14258.3203125,14377.5,7827.890625,7404.9609375,10731.4453125,12556.0546875,18563.5546875,16620.8203125,42162.1875,41638.0078125,13204.6875,12868.2421875,7929.140625,9186.328125,34223.5546875,36127.265625,28676.953125,31227.1875,13816.40625,14777.2265625,19584.4921875,19692.0703125,29773.828125,32674.21875,31037.34375,29901.4453125,34535.7421875,36443.671875,20045.390625,22788.6328125
46934.6484375,54420.8203125,17882.2265625,17947.6171875,9559.6875,8828.7890625,14715,16938.28125,23471.015625,19495.8984375,50005.8984375,51073.2421875,16227.421875,15291.9140625,10345.4296875,10060.6640625,39357.7734375,39090.9375,33043.359375,33757.3828125,16094.53125,15789.7265625,21853.125,21883.7109375,35146.40625,35891.015625,35475.46875,31529.8828125,40643.4375,44776.7578125,28453.359375,28070.5078125
42426.5605048828,43968.5007802734,16066.9754824219,16081.740984375,8046.14388574219,7752.94320410156,12067.6338105469,13561.0588652344,18346.1361767578,16928.6479892578,42360.1157460938,42792.5340175781,14161.1710517578,13801.5256113281,8887.77749707031,9699.88010449219,36717.5846425781,36604.7340205078,29705.0258935547,30064.6713339844,15545.9641992188,16444.5504609375,20672.7574130859,22260.0488730469,33898.4284482422,35468.8450488281,29297.9199111328,29067.9999521484,34238.0349931641,35823.2170957031,23298.9074033203,23815.6999716797
51653.3203125,49194.84375,17899.1015625,18941.1328125,9761.1328125,8952.1875,13053.8671875,15450.1171875,23464.6875,21569.4140625,53063.4375,52936.875,16006.9921875,15528.1640625,10515.234375,11281.9921875,44458.2421875,45137.4609375,38151.2109375,38325.234375,18799.8046875,18206.015625,24298.9453125,24775.6640625,37998.28125,37807.3828125,41103.28125,36582.890625,44071.171875,47207.8125,29616.6796875,30012.1875
